"country_name","country_code","año","region","subregion","homicides_per_100000_ppl","gini","population_density","unemployment_percent_labor_force","net_national_income","gdp_growth_percent","drugs_use_disorders_deaths","alcohol_use_disorders_deaths","deaths_with_tobacco_as_risk_fact","deaths_with_drugs_as_risk_factor","deaths_with_alcohol_as_risk_fact","labor_force","police_officers_per_100000","public_order_and_safety_exp","general_gov_exp"
"Hong Kong SAR, China","HKG","1962","","","","","3240","","","14","","","","","","","","",""
"Hong Kong SAR, China","HKG","1963","","","","","3354","","","16","","","","","","","","",""
"Hong Kong SAR, China","HKG","1964","","","","","3436","","","9","","","","","","","","",""
"Hong Kong SAR, China","HKG","1965","","","","","3527","","","15","","","","","","","","",""
"Hong Kong SAR, China","HKG","1966","","","","","3559","","","2","","","","","","","","",""
"Hong Kong SAR, China","HKG","1967","","","","","3650","","","2","","","","","","","","",""
"Hong Kong SAR, China","HKG","1968","","","","","3728","","","3","","","","","","","","",""
"Hong Kong SAR, China","HKG","1969","","","","","3788","","","11","","","","","","","","",""
"Hong Kong SAR, China","HKG","1970","","","","","3881","","","9","","","","","","","","",""
"Hong Kong SAR, China","HKG","1971","","","","","3966","","","7","","","","","","","","",""
"Hong Kong SAR, China","HKG","1972","","","","","4043","","","11","","","","","","","","",""
"Hong Kong SAR, China","HKG","1973","","","","","4158","","","12","","","","","","","","",""
"Hong Kong SAR, China","HKG","1974","","","","","4292","","","2","","","","","","","","",""
"Hong Kong SAR, China","HKG","1975","","","","","4417","","","0","","","","","","","","",""
"Hong Kong SAR, China","HKG","1976","","","","","4473","","","16","","","","","","","","",""
"Hong Kong SAR, China","HKG","1977","","","","","4584","","","12","","","","","","","","",""
"Hong Kong SAR, China","HKG","1978","","","","","4668","","","8","","","","","","","","",""
"Hong Kong SAR, China","HKG","1979","","","","","4930","","","12","","","","","","","","",""
"Hong Kong SAR, China","HKG","1980","","","","","5063","","","10","","","","","","","","",""
"Hong Kong SAR, China","HKG","1981","","","","","5183","","","9","","","","","","","","",""
"Hong Kong SAR, China","HKG","1982","","","","","5318","","","3","","","","","","","","",""
"Hong Kong SAR, China","HKG","1983","","","","","5399","","","6","","","","","","","","",""
"Hong Kong SAR, China","HKG","1984","","","","","5452","","","10","","","","","","","","",""
"Hong Kong SAR, China","HKG","1985","","","","","5511","","","1","","","","","","","","",""
"Hong Kong SAR, China","HKG","1986","","","","","5580","","","11","","","","","","","","",""
"Hong Kong SAR, China","HKG","1987","","","","","5637","","","13","","","","","","","","",""
"Hong Kong SAR, China","HKG","1988","","","","","5684","","","9","","","","","","","","",""
"Hong Kong SAR, China","HKG","1989","","","","","5744","","","2","","","","","","","","",""
"Hong Kong SAR, China","HKG","1990","","","2","","5762","","","4","","","","","","2838750","","",""
"Hong Kong SAR, China","HKG","1991","","","2","","5810","2","","6","","","","","","2897542","","",""
"Hong Kong SAR, China","HKG","1992","","","2","","5859","2","","6","","","","","","2880621","","",""
"Hong Kong SAR, China","HKG","1993","","","1","","5961","2","","6","","","","","","2951648","","",""
"Hong Kong SAR, China","HKG","1994","","","2","","6096","2","","6","","","","","","3035894","","",""
"Hong Kong SAR, China","HKG","1995","","","1","","5863","3","","2","","","","","","3088667","","",""
"Hong Kong SAR, China","HKG","1996","","","1","","6129","3","","4","","","","","","3235494","","",""
"Hong Kong SAR, China","HKG","1997","","","2","","6180","2","","5","","","","","","3274618","","",""
"Hong Kong SAR, China","HKG","1998","","","1","","6232","5","","-6","","","","","","3328056","","",""
"Hong Kong SAR, China","HKG","1999","","","1","","6292","6","","3","","","","","","3341325","","",""
"Hong Kong SAR, China","HKG","2000","","","1","","6348","5","","8","","","","","","3353910","","",""
"Hong Kong SAR, China","HKG","2001","","","1","","6395","5","","1","","","","","","3439630","","",""
"Hong Kong SAR, China","HKG","2002","","","1","","6423","7","","2","","","","","","3493929","","",""
"Hong Kong SAR, China","HKG","2003","","","1","","6410","8","","3","","","","","","3479071","","",""
"Hong Kong SAR, China","HKG","2004","","","1","","6460","7","","9","","","","","","3525372","","",""
"Hong Kong SAR, China","HKG","2005","","","1","","6489","6","","7","","","","","","3550951","","",""
"Hong Kong SAR, China","HKG","2006","","","1","","6531","5","","7","","","","","","3614884","","",""
"Hong Kong SAR, China","HKG","2007","","","0","","6587","4","","6","","","","","","3662908","","",""
"Hong Kong SAR, China","HKG","2008","","","1","","6626","4","","2","","","","","","3680132","","",""
"Hong Kong SAR, China","HKG","2009","","","1","","6641","5","","-2","","","","","","3698404","","",""
"Hong Kong SAR, China","HKG","2010","","","1","","6690","4","","7","","","","","","3672023","","",""
"Hong Kong SAR, China","HKG","2011","","","0","","6735","3","","5","","","","","","3742584","","",""
"Hong Kong SAR, China","HKG","2012","","","0","","6810","3","","2","","","","","","3818310","","",""
"Hong Kong SAR, China","HKG","2013","","","1","","6837","3","","3","","","","","","3880979","","",""
"Hong Kong SAR, China","HKG","2014","","","0","","6885","3","","3","","","","","","3899441","","",""
"Hong Kong SAR, China","HKG","2015","","","0","","6944","3","","2","","","","","","3940825","","",""
"Hong Kong SAR, China","HKG","2016","","","0","","6987","3","","2","","","","","","3956680","","",""
"Hong Kong SAR, China","HKG","2017","","","0","","7041","3","","4","","","","","","3978306","","",""
"Hong Kong SAR, China","HKG","2018","","","1","","7098","3","","3","","","","","","4008835","","",""
"Hong Kong SAR, China","HKG","2019","","","0","","7150","3","","-2","","","","","","3992610","","",""
"Hong Kong SAR, China","HKG","2020","","","0","","7125","6","","-7","","","","","","3910149","","",""
"Hong Kong SAR, China","HKG","2021","","","","","","5","","6","","","","","","3866026","","",""
"Hong Kong Special Administrative Region of China","","2003","Asia","Eastern Asia","","","","","","","","","","","","","470.6","",""
"Hong Kong Special Administrative Region of China","","2004","Asia","Eastern Asia","","","","","","","","","","","","","455.69","",""
"Hong Kong Special Administrative Region of China","","2005","Asia","Eastern Asia","","","","","","","","","","","","","450.22","",""
"Hong Kong Special Administrative Region of China","","2006","Asia","Eastern Asia","","","","","","","","","","","","","452.91","",""
"Hong Kong Special Administrative Region of China","","2007","Asia","Eastern Asia","","","","","","","","","","","","","455.63","",""
"Hong Kong Special Administrative Region of China","","2008","Asia","Eastern Asia","","","","","","","","","","","","","452.96","",""
"Hong Kong Special Administrative Region of China","","2009","Asia","Eastern Asia","","","","","","","","","","","","","455.67","",""
"Hong Kong Special Administrative Region of China","","2010","Asia","Eastern Asia","","","","","","","","","","","","","456.12","",""
"Hong Kong Special Administrative Region of China","","2011","Asia","Eastern Asia","","","","","","","","","","","","","457.59","",""
"Hong Kong Special Administrative Region of China","","2012","Asia","Eastern Asia","","","","","","","","","","","","","455.31","",""
"Hong Kong Special Administrative Region of China","","2013","Asia","Eastern Asia","","","","","","","","","","","","","453.21","",""
"Hong Kong Special Administrative Region of China","","2014","Asia","Eastern Asia","","","","","","","","","","","","","","",""
"Hong Kong Special Administrative Region of China","","2015","Asia","Eastern Asia","","","","","","","","","","","","","","",""
"Hong Kong Special Administrative Region of China","","2016","Asia","Eastern Asia","","","","","","","","","","","","","","",""
"Hong Kong Special Administrative Region of China","","2017","Asia","Eastern Asia","","","","","","","","","","","","","","",""
"Hungary","HUN","1960","","","","","","","","","","","","","","","","",""
"Hungary","HUN","1961","","","","","111","","","","","","","","","","","",""
"Hungary","HUN","1962","","","","","112","","","","","","","","","","","",""
"Hungary","HUN","1963","","","","","112","","","","","","","","","","","",""
"Hungary","HUN","1964","","","","","112","","","","","","","","","","","",""
"Hungary","HUN","1965","","","","","113","","","","","","","","","","","",""
"Hungary","HUN","1966","","","","","113","","","","","","","","","","","",""
"Hungary","HUN","1967","","","","","114","","","","","","","","","","","",""
"Hungary","HUN","1968","","","","","114","","","","","","","","","","","",""
"Hungary","HUN","1969","","","","","114","","","","","","","","","","","",""
"Hungary","HUN","1970","","","","","115","","","","","","","","","","","",""
"Hungary","HUN","1971","","","","","115","","","","","","","","","","","",""
"Hungary","HUN","1972","","","","","116","","","","","","","","","","","",""
"Hungary","HUN","1973","","","","","116","","","","","","","","","","","",""
"Hungary","HUN","1974","","","","","116","","","","","","","","","","","",""
"Hungary","HUN","1975","","","","","117","","","","","","","","","","","",""
"Hungary","HUN","1976","","","","","118","","","","","","","","","","","",""
"Hungary","HUN","1977","","","","","118","","","","","","","","","","","",""
"Hungary","HUN","1978","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1979","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1980","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1981","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1982","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1983","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1984","","","","","119","","","","","","","","","","","",""
"Hungary","HUN","1985","","","","","118","","","","","","","","","","","",""
"Hungary","HUN","1986","","","","","118","","","","","","","","","","","",""
"Hungary","HUN","1987","","","","","118","","","","","","","","","","","",""
"Hungary","HUN","1988","","","","","118","","","","","","","","","","","",""
"Hungary","HUN","1989","","","","","117","","","","","","","","","","","",""
"Hungary","HUN","1990","","","2","","115","","","","21","919","34124","249","14146","4467050","","",""
"Hungary","HUN","1991","","","3","","115","8","","","22","994","33922","268","14336","4483568","","",""
"Hungary","HUN","1992","","","3","","115","10","","-3","23","1113","35366","305","15374","4501702","","",""
"Hungary","HUN","1993","","","3","","115","12","59957250452","-1","25","1207","35624","331","15803","4346342","","",""
"Hungary","HUN","1994","","","3","","115","11","62277079235","3","27","1252","34978","340","15726","4221894","","",""
"Hungary","HUN","1995","","","3","","115","10","61826170880","1","29","1248","34518","339","15416","4150987","","3","55"
"Hungary","HUN","1996","","","3","","115","10","60592883290","0","36","1166","32867","318","14531","4065883","","3","51"
"Hungary","HUN","1997","","","3","","115","9","62465662175","3","40","1125","32594","313","14274","4011908","","4","49"
"Hungary","HUN","1998","","","3","","114","9","65891846234","4","46","1050","33118","322","14558","4078351","","4","51"
"Hungary","HUN","1999","","","2","","114","7","66929666426","3","48","976","33231","319","14381","4159391","","4","49"
"Hungary","HUN","2000","","","2","","114","7","69675371151","4","50","830","31564","299","13381","4187699","","4","47"
"Hungary","HUN","2001","","","2","","114","6","73634587338","4","50","729","30858","285","12725","4152274","","4","47"
"Hungary","HUN","2002","","","2","","113","6","79447899956","5","49","684","31049","281","12506","4157742","","4","51"
"Hungary","HUN","2003","Europe","Eastern Europe","2","","113","6","83217353373","4","50","669","31321","281","12417","4227774","108.4","4","49"
"Hungary","HUN","2004","Europe","Eastern Europe","2","30","113","6","88085868520","5","50","654","30928","275","12096","4203079","87.47","4","49"
"Hungary","HUN","2005","Europe","Eastern Europe","2","35","113","7","90669033907","4","51","654","31483","277","12168","4272899","86.61","4","49"
"Hungary","HUN","2006","Europe","Eastern Europe","2","28","112","7","93483343887","4","52","638","30789","271","11811","4323154","86.88","4","51"
"Hungary","HUN","2007","Europe","Eastern Europe","2","28","112","7","92193519174","0","52","622","30966","270","11680","4306927","84.08","4","50"
"Hungary","HUN","2008","Europe","Eastern Europe","2","28","112","8","93115321743","1","51","592","30021","257","11109","4275905","89.76000000000001","4","49"
"Hungary","HUN","2009","Europe","Eastern Europe","1","27","111","10","86969194424","-7","51","571","30101","253","10838","4265166","91.98999999999999","4","50"
"Hungary","HUN","2010","Europe","Eastern Europe","1","29","110","11","87879965579","1","49","549","29517","238","10366","4298779","87.88","4","49"
"Hungary","HUN","2011","Europe","Eastern Europe","1","29","110","11","88126973478","2","46","526","29075","223","9884","4310224","87.52","4","50"
"Hungary","HUN","2012","Europe","Eastern Europe","1","31","110","11","86288513674","-1","47","512","28659","214","9514","4358321","87.17","4","49"
"Hungary","HUN","2013","Europe","Eastern Europe","2","32","109","10","90811593632","2","46","503","27699","200","9046","4393129","85.29000000000001","4","49"
"Hungary","HUN","2014","Europe","Eastern Europe","1","31","108","8","94425748192","4","48","512","27761","201","9021","4508046","376.21","4","49"
"Hungary","HUN","2015","Europe","Eastern Europe","2","30","108","7","98115515834","4","49","496","28273","202","9031","4587118","380.87","4","50"
"Hungary","HUN","2016","Europe","Eastern Europe","2","30","108","5","103281864603","2","51","525","27606","200","9031","4651601","394.88","5","47"
"Hungary","HUN","2017","Europe","Eastern Europe","2","31","107","4","105650594714","4","57","528","27822","209","9044","4688293","409.18","5","47"
"Hungary","HUN","2018","","","1","30","107","4","111032756571","5","60","535","27983","217","9210","4720978","","5",""
"Hungary","HUN","2019","","","1","30","107","3","118046739903","5","63","541","27119","223","9115","4748584","","5",""
"Hungary","HUN","2020","","","1","30","107","4","112034114169","-5","","","","","","4724407","","4",""
"Hungary","HUN","2021","","","","","","4","","7","","","","","","4920977","","",""
"IBRD only","IBD","1960","","","","","","","","","","","","","","","","",""
"IBRD only","IBD","1961","","","","","27","","","1","","","","","","","","",""
"IBRD only","IBD","1962","","","","","28","","","3","","","","","","","","",""
"IBRD only","IBD","1963","","","","","28","","","5","","","","","","","","",""
"IBRD only","IBD","1964","","","","","29","","","8","","","","","","","","",""
"IBRD only","IBD","1965","","","","","30","","","6","","","","","","","","",""
"IBRD only","IBD","1966","","","","","30","","","6","","","","","","","","",""
"IBRD only","IBD","1967","","","","","31","","","4","","","","","","","","",""
"IBRD only","IBD","1968","","","","","32","","","6","","","","","","","","",""
"IBRD only","IBD","1969","","","","","33","","","8","","","","","","","","",""
"IBRD only","IBD","1970","","","","","33","","","8","","","","","","","","",""
"IBRD only","IBD","1971","","","","","34","","","6","","","","","","","","",""
"IBRD only","IBD","1972","","","","","35","","","7","","","","","","","","",""
"IBRD only","IBD","1973","","","","","36","","","7","","","","","","","","",""
"IBRD only","IBD","1974","","","","","36","","","6","","","","","","","","",""
"IBRD only","IBD","1975","","","","","37","","","5","","","","","","","","",""
"IBRD only","IBD","1976","","","","","38","","","6","","","","","","","","",""
"IBRD only","IBD","1977","","","","","39","","","5","","","","","","","","",""
"IBRD only","IBD","1978","","","","","39","","","4","","","","","","","","",""
"IBRD only","IBD","1979","","","","","40","","","5","","","","","","","","",""
"IBRD only","IBD","1980","","","","","41","","","5","","","","","","","","",""
"IBRD only","IBD","1981","","","","","41","","","2","","","","","","","","",""
"IBRD only","IBD","1982","","","","","42","","","3","","","","","","","","",""
"IBRD only","IBD","1983","","","","","43","","","2","","","","","","","","",""
"IBRD only","IBD","1984","","","","","44","","","5","","","","","","","","",""
"IBRD only","IBD","1985","","","","","45","","","4","","","","","","","","",""
"IBRD only","IBD","1986","","","","","45","","","4","","","","","","","","",""
"IBRD only","IBD","1987","","","","","46","","","5","","","","","","","","",""
"IBRD only","IBD","1988","","","","","47","","","4","","","","","","","","",""
"IBRD only","IBD","1989","","","","","48","","","3","","","","","","","","",""
"IBRD only","IBD","1990","","","","","49","","","2","","","","","","1546206782","","",""
"IBRD only","IBD","1991","","","","","50","5","","1","","","","","","1574089939","","",""
"IBRD only","IBD","1992","","","","","50","5","","2","","","","","","1603269383","","",""
"IBRD only","IBD","1993","","","","","51","5","","4","","","","","","1627448845","","",""
"IBRD only","IBD","1994","","","","","52","5","","4","","","","","","1656723734","","",""
"IBRD only","IBD","1995","","","","","53","6","7147693941001","4","","","","","","1684447338","","",""
"IBRD only","IBD","1996","","","","","53","6","7169678650261","6","","","","","","1710624215","","",""
"IBRD only","IBD","1997","","","","","54","6","7479038483354","5","","","","","","1740992938","","",""
"IBRD only","IBD","1998","","","","","55","6","7164739898552","3","","","","","","1772380100","","",""
"IBRD only","IBD","1999","","","","","56","7","7291510479070","4","","","","","","1806821844","","",""
"IBRD only","IBD","2000","","","","","56","6","7572436395667","6","","","","","","1836075117","","",""
"IBRD only","IBD","2001","","","","","57","7","7833961898880","4","","","","","","1864205408","","",""
"IBRD only","IBD","2002","","","","","58","7","8839894563713","5","","","","","","1891499699","","",""
"IBRD only","IBD","2003","","","","","58","7","8839409655039","6","","","","","","1921000267","","",""
"IBRD only","IBD","2004","","","","","59","7","9971518935199","8","","","","","","1952936269","","",""
"IBRD only","IBD","2005","","","","","59","7","10686101745323","7","","","","","","1983510122","","",""
"IBRD only","IBD","2006","","","","","60","7","11886190365364","8","","","","","","2003438248","","",""
"IBRD only","IBD","2007","","","","","61","6","13713766132441","9","","","","","","2024292509","","",""
"IBRD only","IBD","2008","","","","","61","6","14327619882489","6","","","","","","2038447049","","",""
"IBRD only","IBD","2009","","","","","62","7","15024784729781","3","","","","","","2052413762","","",""
"IBRD only","IBD","2010","","","","","63","6","16199413416365","8","","","","","","2063344838","","",""
"IBRD only","IBD","2011","","","","","63","6","16985338111476","6","","","","","","2082413986","","",""
"IBRD only","IBD","2012","","","6","","64","6","18014210225527","5","","","","","","2098984211","","",""
"IBRD only","IBD","2013","","","","","65","6","18810354640793","5","","","","","","2115577325","","",""
"IBRD only","IBD","2014","","","6","","65","6","19778972045849","5","","","","","","2133052390","","",""
"IBRD only","IBD","2015","","","6","","66","6","20592866416772","4","","","","","","2151259972","","",""
"IBRD only","IBD","2016","","","","","67","6","21661637261702","5","","","","","","2166591606","","",""
"IBRD only","IBD","2017","","","","","67","6","22807006047030","5","","","","","","2178945523","","",""
"IBRD only","IBD","2018","","","","","68","6","23510805316089","5","","","","","","2192084840","","",""
"IBRD only","IBD","2019","","","","","68","6","24369183820219","4","","","","","","2212708357","","",""
"IBRD only","IBD","2020","","","","","69","7","23628517756553","-1","","","","","","2150655266","","",""
"IBRD only","IBD","2021","","","","","","7","","7","","","","","","2188832658","","",""
"IDA & IBRD total","IBT","1960","","","","","","","","","","","","","","","","",""
"IDA & IBRD total","IBT","1961","","","","","24","","","1","","","","","","","","",""
"IDA & IBRD total","IBT","1962","","","","","25","","","4","","","","","","","","",""
"IDA & IBRD total","IBT","1963","","","","","25","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1964","","","","","26","","","8","","","","","","","","",""
"IDA & IBRD total","IBT","1965","","","","","27","","","6","","","","","","","","",""
"IDA & IBRD total","IBT","1966","","","","","27","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1967","","","","","28","","","3","","","","","","","","",""
"IDA & IBRD total","IBT","1968","","","","","29","","","6","","","","","","","","",""
"IDA & IBRD total","IBT","1969","","","","","29","","","8","","","","","","","","",""
"IDA & IBRD total","IBT","1970","","","","","30","","","8","","","","","","","","",""
"IDA & IBRD total","IBT","1971","","","","","31","","","6","","","","","","","","",""
"IDA & IBRD total","IBT","1972","","","","","31","","","6","","","","","","","","",""
"IDA & IBRD total","IBT","1973","","","","","32","","","7","","","","","","","","",""
"IDA & IBRD total","IBT","1974","","","","","33","","","6","","","","","","","","",""
"IDA & IBRD total","IBT","1975","","","","","33","","","4","","","","","","","","",""
"IDA & IBRD total","IBT","1976","","","","","34","","","6","","","","","","","","",""
"IDA & IBRD total","IBT","1977","","","","","35","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1978","","","","","35","","","4","","","","","","","","",""
"IDA & IBRD total","IBT","1979","","","","","36","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1980","","","","","37","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1981","","","","","38","","","2","","","","","","","","",""
"IDA & IBRD total","IBT","1982","","","","","38","","","2","","","","","","","","",""
"IDA & IBRD total","IBT","1983","","","","","39","","","2","","","","","","","","",""
"IDA & IBRD total","IBT","1984","","","","","40","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1985","","","","","41","","","4","","","","","","","","",""
"IDA & IBRD total","IBT","1986","","","","","42","","","4","","","","","","","","",""
"IDA & IBRD total","IBT","1987","","","","","43","","","5","","","","","","","","",""
"IDA & IBRD total","IBT","1988","","","","","43","","","4","","","","","","","","",""
"IDA & IBRD total","IBT","1989","","","","","44","","","3","","","","","","","","",""
"IDA & IBRD total","IBT","1990","","","","","45","","","2","","","","","","1852864353","","",""
"IDA & IBRD total","IBT","1991","","","","","46","5","","1","","","","","","1889519917","","",""
"IDA & IBRD total","IBT","1992","","","","","47","5","","2","","","","","","1927555426","","",""
"IDA & IBRD total","IBT","1993","","","","","48","5","","4","","","","","","1960466857","","",""
"IDA & IBRD total","IBT","1994","","","","","48","5","","3","","","","","","1999092988","","",""
"IDA & IBRD total","IBT","1995","","","","","49","5","10869478863661","4","","","","","","2035979475","","",""
"IDA & IBRD total","IBT","1996","","","","","50","6","10944966089779","5","","","","","","2072822373","","",""
"IDA & IBRD total","IBT","1997","","","","","51","6","11410391491702","5","","","","","","2113944351","","",""
"IDA & IBRD total","IBT","1998","","","","","52","6","10983664799798","3","","","","","","2155866395","","",""
"IDA & IBRD total","IBT","1999","","","","","52","6","11208534739465","4","","","","","","2201522052","","",""
"IDA & IBRD total","IBT","2000","","","","","53","6","11651307119136","6","","","","","","2242102823","","",""
"IDA & IBRD total","IBT","2001","","","","","54","6","12089159893596","4","","","","","","2281997408","","",""
"IDA & IBRD total","IBT","2002","","","","","55","6","13583809167701","5","","","","","","2320814385","","",""
"IDA & IBRD total","IBT","2003","","","","","55","7","13641969743589","6","","","","","","2361972577","","",""
"IDA & IBRD total","IBT","2004","","","","","56","6","15300647385164","8","","","","","","2405660930","","",""
"IDA & IBRD total","IBT","2005","","","","","57","6","16392156528035","7","","","","","","2447727846","","",""
"IDA & IBRD total","IBT","2006","","","","","58","6","18212372706142","8","","","","","","2478802845","","",""
"IDA & IBRD total","IBT","2007","","","","","58","6","20867571505777","9","","","","","","2510875103","","",""
"IDA & IBRD total","IBT","2008","","","","","59","6","21739590769225","6","","","","","","2536274135","","",""
"IDA & IBRD total","IBT","2009","","","","","60","6","22817354363957","3","","","","","","2562138374","","",""
"IDA & IBRD total","IBT","2010","","","","","61","6","24541685784961","8","","","","","","2586145014","","",""
"IDA & IBRD total","IBT","2011","","","","","62","6","25676036761416","6","","","","","","2618013737","","",""
"IDA & IBRD total","IBT","2012","","","7","","62","6","19569460537126","5","","","","","","2644723862","","",""
"IDA & IBRD total","IBT","2013","","","","","63","6","20382815732702","5","","","","","","2671607056","","",""
"IDA & IBRD total","IBT","2014","","","6","","64","6","21433836497869","5","","","","","","2701098477","","",""
"IDA & IBRD total","IBT","2015","","","6","","65","6","22336635414283","4","","","","","","2734146528","","",""
"IDA & IBRD total","IBT","2016","","","","","66","6","23379434219838","4","","","","","","2763133394","","",""
"IDA & IBRD total","IBT","2017","","","","","67","6","24582078764115","5","","","","","","2792442145","","",""
"IDA & IBRD total","IBT","2018","","","","","67","6","25393019432800","5","","","","","","2821564138","","",""
"IDA & IBRD total","IBT","2019","","","","","68","6","26346547985526","4","","","","","","2857983085","","",""
"IDA & IBRD total","IBT","2020","","","","","69","7","25660864100532","-1","","","","","","2796525409","","",""
"IDA & IBRD total","IBT","2021","","","","","","6","","7","","","","","","2855488519","","",""
"IDA blend","IDB","1960","","","","","","","","","","","","","","","","",""
"IDA blend","IDB","1961","","","","","28","","","1","","","","","","","","",""
"IDA blend","IDB","1962","","","","","29","","","4","","","","","","","","",""
"IDA blend","IDB","1963","","","","","30","","","8","","","","","","","","",""
"IDA blend","IDB","1964","","","","","30","","","5","","","","","","","","",""
"IDA blend","IDB","1965","","","","","31","","","6","","","","","","","","",""
"IDA blend","IDB","1966","","","","","32","","","-0","","","","","","","","",""
"IDA blend","IDB","1967","","","","","33","","","-8","","","","","","","","",""
"IDA blend","IDB","1968","","","","","34","","","2","","","","","","","","",""
"IDA blend","IDB","1969","","","","","35","","","16","","","","","","","","",""
"IDA blend","IDB","1970","","","","","36","","","18","","","","","","","","",""
"IDA blend","IDB","1971","","","","","37","","","11","","","","","","","","",""
"IDA blend","IDB","1972","","","","","38","","","4","","","","","","","","",""
"IDA blend","IDB","1973","","","","","39","","","6","","","","","","","","",""
"IDA blend","IDB","1974","","","","","40","","","9","","","","","","","","",""
"IDA blend","IDB","1975","","","","","41","","","-2","","","","","","","","",""
"IDA blend","IDB","1976","","","","","42","","","6","","","","","","","","",""
"IDA blend","IDB","1977","","","","","43","","","5","","","","","","","","",""
"IDA blend","IDB","1978","","","","","45","","","-1","","","","","","","","",""
"IDA blend","IDB","1979","","","","","46","","","6","","","","","","","","",""
"IDA blend","IDB","1980","","","","","48","","","5","","","","","","","","",""
"IDA blend","IDB","1981","","","","","49","","","-4","","","","","","","","",""
"IDA blend","IDB","1982","","","","","51","","","-1","","","","","","","","",""
"IDA blend","IDB","1983","","","","","53","","","-3","","","","","","","","",""
"IDA blend","IDB","1984","","","","","54","","","2","","","","","","","","",""
"IDA blend","IDB","1985","","","","","56","","","6","","","","","","","","",""
"IDA blend","IDB","1986","","","","","58","","261541573121","3","","","","","","","","",""
"IDA blend","IDB","1987","","","","","60","","259197353914","4","","","","","","","","",""
"IDA blend","IDB","1988","","","","","61","","279432765090","6","","","","","","","","",""
"IDA blend","IDB","1989","","","","","63","","274442286476","3","","","","","","","","",""
"IDA blend","IDB","1990","","","","","65","","291808785772","7","","","","","","93350213","","",""
"IDA blend","IDB","1991","","","","","67","3","314916450671","2","","","","","","96374176","","",""
"IDA blend","IDB","1992","","","","","69","3","329863771349","3","","","","","","99086725","","",""
"IDA blend","IDB","1993","","","","","71","3","305422515709","-0","","","","","","101383951","","",""
"IDA blend","IDB","1994","","","","","72","3","313975933746","1","","","","","","104302612","","",""
"IDA blend","IDB","1995","","","","","74","4","334998084224","2","","","","","","106794165","","",""
"IDA blend","IDB","1996","","","","","76","4","359394912534","5","","","","","","110745367","","",""
"IDA blend","IDB","1997","","","","","78","4","368688784272","2","","","","","","114799461","","",""
"IDA blend","IDB","1998","","","","","81","4","373809199250","3","","","","","","118151432","","",""
"IDA blend","IDB","1999","","","","","83","4","395608980019","2","","","","","","121886642","","",""
"IDA blend","IDB","2000","","","","","85","4","410631435590","4","","","","","","125979741","","",""
"IDA blend","IDB","2001","","","","","87","4","450162615965","4","","","","","","129973320","","",""
"IDA blend","IDB","2002","","","","","89","3","490532465748","7","","","","","","133627443","","",""
"IDA blend","IDB","2003","","","","","91","3","522945184272","5","","","","","","137252636","","",""
"IDA blend","IDB","2004","","","","","94","3","540689585233","8","","","","","","140983055","","",""
"IDA blend","IDB","2005","","","","","96","3","577788978272","6","","","","","","144252065","","",""
"IDA blend","IDB","2006","","","","","98","3","641307684880","6","","","","","","147620939","","",""
"IDA blend","IDB","2007","","","","","100","3","666796454927","6","","","","","","151457731","","",""
"IDA blend","IDB","2008","","","","","103","3","649890113495","4","","","","","","155170825","","",""
"IDA blend","IDB","2009","","","","","105","3","696368408961","6","","","","","","159509946","","",""
"IDA blend","IDB","2010","","","","","108","3","719198903017","6","","","","","","164132974","","",""
"IDA blend","IDB","2011","","","","","111","3","714869946230","5","","","","","","168290050","","",""
"IDA blend","IDB","2012","","","12","","113","3","788005916039","5","","","","","","170396433","","",""
"IDA blend","IDB","2013","","","","","116","4","810048050986","6","","","","","","172209055","","",""
"IDA blend","IDB","2014","","","8","","118","3","843665806598","6","","","","","","175455377","","",""
"IDA blend","IDB","2015","","","8","","120","4","872393849930","4","","","","","","180574463","","",""
"IDA blend","IDB","2016","","","","","123","4","840284550075","2","","","","","","183976979","","",""
"IDA blend","IDB","2017","","","","","125","5","849685923672","3","","","","","","187616043","","",""
"IDA blend","IDB","2018","","","","","128","5","837523596359","4","","","","","","191508635","","",""
"IDA blend","IDB","2019","","","","","130","5","872859839864","3","","","","","","195974665","","",""
"IDA blend","IDB","2020","","","","","133","6","902834621161","-1","","","","","","196646311","","",""
"IDA blend","IDB","2021","","","","","","6","","5","","","","","","202651862","","",""
"IDA only","IDX","1960","","","","","","","","","","","","","","","","",""
"IDA only","IDX","1961","","","","","13","","","","","","","","","","","",""
"IDA only","IDX","1962","","","","","14","","","7","","","","","","","","",""
"IDA only","IDX","1963","","","","","14","","","2","","","","","","","","",""
"IDA only","IDX","1964","","","","","14","","","5","","","","","","","","",""
"IDA only","IDX","1965","","","","","15","","","3","","","","","","","","",""
